price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,rugcheck_risk_level,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,mint,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,is_new_token,label_status,label_ath_roi,label_final_roi,label_hit_50_percent,label_token_age_hours,label_tracking_duration_hours
0.0001323894906460498,0.0,0.0,0.0,0.0,0.0,30.73364975185117,40792.33293201257,0,0,0,unknown,23,3,0,0,alpha,MEDIUM,0.0,1762470677,BuhyqqURetnUuouatgLXWikrbUG93ShcxCJk27a7pump,0.0,0.0,1,win,110.0999473961073,32.03577064702785,1,5.79,24
0.0001215055818228323,0.0,0.0,0.0,0.0,0.0,45.624627899019906,37930.626677343826,0,0,0,unknown,23,3,0,0,alpha,LOW,0.0,1762470677,FN3iSWdie6sBPKePryuTCevDMxWRyZBDSPdebSYepump,0.0,0.0,1,loss,27.184447571389647,-62.382165605095544,0,1.61,24
0.00013271432321503834,0.0,0.0,0.0,0.0,0.0,32.66791984541981,40119.32214163432,0,0,0,unknown,23,3,0,0,alpha,MEDIUM,0.0,1762470724,EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,0.0,0.0,1,win,1000.6363770904247,585.8073109368062,1,0.9,24
0.0012131228553618225,0.0,0.0,0.0,0.0,0.0,27.010873882487,124283.80961558489,0,0,0,unknown,23,3,0,0,alpha,MEDIUM,0.0,1762470724,HsfJnaBfRhBUTQCzCpXdL5codokZw6nwwWFnkzeWpump,0.0,0.0,1,win,4553.085326247416,2312.1641570711545,1,6.1,24
3.199289057443674e-05,0.0,0.0,0.0,0.0,0.0,45.67011741728474,19964.22515022812,0,0,0,unknown,23,3,0,0,alpha,MEDIUM,0.0,1762470724,6iUSp8fLPki1htYZmY5JtZgYjhUjAfxvy8K7tjK2pump,0.0,0.0,1,loss,36.759581881533094,-84.84320557491289,0,7.32,24
2.773851784253886e-05,0.0,0.0,0.0,0.0,0.0,56.70777130003122,17894.970721486603,0,0,0,unknown,23,3,0,0,alpha,LOW,0.0,1762470910,HohE9FsiB2Mxaa5jjVwtqxym7y17ac4jYTS48pRGxahq,0.0,0.0,1,win,305.0247430529121,5.82413399314808,1,10.09,24
0.0001415018924533655,0.0,0.0,0.0,0.0,0.0,34.90434146639231,42326.89425306647,0,0,0,unknown,23,3,0,0,alpha,MEDIUM,0.0,1762470985,A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,0.0,0.0,1,loss,42.5978217022993,-82.26704316256554,0,0.79,24
6.424377632538154e-05,0.0,0.0,0.0,0.0,0.0,38.80838631263973,27868.743521775632,0,0,0,unknown,23,3,0,0,alpha,LOW,0.0,1762471027,3NczXZWS3pLri4W7zHk8mCVcxReBwyvDWZh5HfgVpump,0.0,0.0,1,loss,12.7878978145119,-55.2762119503946,0,2.41,24
0.0003894925768529925,0.0,0.0,0.0,0.0,0.0,27.9282937353654,66593.41790819241,0,0,0,unknown,23,3,0,0,alpha,LOW,0.0,1762471062,3MHQYPkMKoCk5Zt2RDtN8siaRBKuH2CQroLYsFGNpump,0.0,0.0,1,win,74.89088575096278,3.902439024390256,1,0.87,24
3.406747041465343e-05,0.0,0.0,0.0,0.0,0.0,47.98719268770174,19716.27446800122,0,0,0,unknown,3,4,0,0,alpha,LOW,0.0,1762487951,318ATmp975Q5m7xJQiv9f3NmBVLYQNwGAcNitGJupump,0.0,0.0,1,loss,38.7834183886558,-81.15797879363828,0,2.11,24
3.531607510364812e-05,0.0,0.0,0.0,0.0,0.0,44.448015455191936,21490.222661838736,0,0,0,unknown,4,4,0,0,alpha,MEDIUM,0.0,1762489997,6iUSp8fLPki1htYZmY5JtZgYjhUjAfxvy8K7tjK2pump,0.0,0.0,1,loss,36.759581881533094,-84.84320557491289,0,7.32,24
3.34547423962756e-05,0.0,0.0,0.0,0.0,0.0,44.896940290992525,20857.91287692653,0,0,0,unknown,6,4,0,0,alpha,MEDIUM,0.0,1762496859,6iUSp8fLPki1htYZmY5JtZgYjhUjAfxvy8K7tjK2pump,0.0,0.0,1,loss,36.759581881533094,-84.84320557491289,0,7.32,24
